CustomerID,Gender,Age,Tenure,ContractType,MonthlyCharges,InternetService,SupportCalls,TotalCharges,Churn
5853,Female,24,37,Month-to-Month,46.85,Fiber optic,0,1770.72,No
5854,Female,58,22,Month-to-Month,9.17,Fiber optic,1,182.83,No
5855,Male,27,51,Month-to-Month,73.33,Fiber optic,1,3644.06,No
5856,Female,27,65,Month-to-Month,84.08,Fiber optic,2,5444.88,No
5857,Female,65,56,Month-to-Month,90.21,Fiber optic,3,5047.59,No
5858,Female,56,56,Month-to-Month,39.36,Fiber optic,3,2220.79,No
5859,Male,45,51,Month-to-Month,51.82,DSL,0,2669.37,No
5860,Female,47,34,Month-to-Month,36.7,DSL,1,1207.5,No
5861,Male,54,13,Month-to-Month,47.82,Fiber optic,1,583.58,No
5862,Female,20,13,Month-to-Month,46.31,DSL,3,600.58,No
5863,Male,67,32,One Year,54.71,DSL,2,1765.92,No
5864,Female,60,51,Month-to-Month,62.46,Fiber optic,0,3209.1,No
5865,Male,32,0,One Year,73.44,Fiber optic,0,47.57,No
5866,Male,38,33,Two Year,44.63,Fiber optic,2,1388.99,No
5867,Male,69,18,One Year,65.81,Fiber optic,2,1233.09,No
5868,Female,54,23,One Year,42.8,Fiber optic,1,1025.34,No
5869,Female,29,3,Two Year,17.34,No,2,94.53,No
5870,Female,21,35,Month-to-Month,86.22,DSL,1,3006.58,No
5871,Male,64,57,Two Year,50.12,Fiber optic,0,2869.58,No
5872,Female,26,31,One Year,18.01,DSL,1,582.95,No
5873,Male,56,8,One Year,86.82,DSL,1,685.34,Yes
5874,Female,59,66,Month-to-Month,62.48,Fiber optic,1,4171.25,No
5875,Male,45,19,Month-to-Month,83.58,DSL,3,1528.94,No
5876,Male,40,61,One Year,82.55,DSL,5,5071.54,No
5877,Male,62,57,One Year,37.17,Fiber optic,0,2143.42,No
5878,Female,57,21,One Year,97.91,DSL,0,2132.09,No
5879,Female,61,66,Month-to-Month,15.02,Fiber optic,2,1088.25,No
5880,Female,39,47,Month-to-Month,58.09,DSL,2,2720.64,No
5881,Male,41,7,Month-to-Month,56.1,DSL,3,469.6,No
5882,Male,68,14,Month-to-Month,46.7,Fiber optic,1,668.97,No
5883,Female,43,31,Month-to-Month,106.78,Fiber optic,4,3326.76,No
5884,Female,47,52,Month-to-Month,79.04,Fiber optic,2,4129.85,No
5885,Female,50,66,Month-to-Month,27.76,Fiber optic,0,1765.24,No
5886,Male,33,3,Month-to-Month,32.1,Fiber optic,4,153.07,No
5887,Male,39,29,Month-to-Month,134.63,Fiber optic,3,3834.88,No
5888,Male,66,12,Two Year,55.69,DSL,3,693.5,No
5889,Male,67,20,One Year,46.12,DSL,0,797.12,No
5890,Male,60,40,One Year,104.69,DSL,4,4176.75,No
5891,Female,35,18,Month-to-Month,16.69,DSL,5,299.9,No
5892,Male,24,47,One Year,111.61,DSL,2,5277.63,No
5893,Male,67,62,Month-to-Month,46.06,DSL,1,2928.26,No
5894,Male,43,19,Two Year,85.45,Fiber optic,3,1619.77,No
5895,Male,25,63,One Year,55.63,Fiber optic,3,3442.37,No
5896,Male,23,36,Month-to-Month,22.77,DSL,4,797.32,No
5897,Female,47,30,Two Year,75.35,Fiber optic,2,2272.31,No
5898,Male,56,17,Month-to-Month,98.43,Fiber optic,2,1681.04,No
5899,Male,40,19,Month-to-Month,0.45,DSL,2,-78.4,No
5900,Male,49,10,One Year,35.33,Fiber optic,0,327.68,No
5901,Female,39,43,Month-to-Month,107.14,DSL,3,4580.36,No
5902,Female,59,63,Month-to-Month,81.93,Fiber optic,5,5151.21,No
5903,Female,60,33,One Year,83.92,DSL,2,2799.38,No
5904,Male,62,64,Month-to-Month,97.93,Fiber optic,4,6228.08,No
5905,Female,26,54,One Year,84.04,Fiber optic,1,4591.5,No
5906,Male,48,0,Two Year,74.42,Fiber optic,1,36.94,No
5907,Male,24,37,Month-to-Month,103.48,Fiber optic,2,3724.18,No
5908,Female,26,8,Month-to-Month,58.3,Fiber optic,4,445.51,No
5909,Male,30,70,Month-to-Month,69.5,DSL,1,4875.6,No
5910,Male,20,16,Month-to-Month,94.78,Fiber optic,4,1592.02,No
5911,Male,52,51,Month-to-Month,47.05,Fiber optic,3,2339.62,No
5912,Female,50,17,Month-to-Month,112.75,Fiber optic,0,1830.53,No
5913,Male,38,62,Month-to-Month,78.74,No,2,4893.05,No
5914,Male,48,32,Month-to-Month,35.53,DSL,1,1086.61,No
5915,Female,69,3,One Year,64.19,DSL,4,188.91,No
5916,Male,51,51,Two Year,28.43,Fiber optic,1,1413.46,No
5917,Male,49,8,One Year,72.58,DSL,2,626.69,No
5918,Female,52,63,Month-to-Month,58.64,DSL,2,3731.46,No
5919,Male,32,29,Month-to-Month,44.06,Fiber optic,3,1247.42,No
5920,Male,49,7,One Year,16.6,DSL,5,191.74,No
5921,Male,23,4,Month-to-Month,46.25,DSL,3,188.18,No
5922,Male,62,62,Month-to-Month,64.58,No,1,4020.49,No
5923,Male,38,0,One Year,58.84,DSL,3,-33.11,No
5924,Female,50,14,Month-to-Month,27.4,DSL,1,346.76,No
5925,Female,49,37,Month-to-Month,70.64,DSL,1,2690.34,No
5926,Female,69,41,Two Year,40.43,Fiber optic,3,1663.43,No
5927,Female,36,45,Two Year,97.66,Fiber optic,1,4406.06,No
5928,Male,50,52,Month-to-Month,102.07,DSL,3,5282.07,No
5929,Male,45,25,Month-to-Month,62.29,DSL,0,1570.89,No
5930,Male,48,60,Month-to-Month,117.28,Fiber optic,1,7037.69,No
5931,Male,38,66,One Year,65.77,DSL,3,4339.92,No
5932,Male,51,53,Month-to-Month,30.99,No,0,1725.0,No
5933,Female,32,21,Month-to-Month,105.56,Fiber optic,5,2223.45,No
5934,Female,31,25,Two Year,118.42,DSL,1,2903.9,No
5935,Male,36,59,Month-to-Month,99.84,Fiber optic,4,5915.47,No
5936,Male,60,38,Two Year,47.08,DSL,0,1770.64,No
5937,Male,32,35,Two Year,32.94,DSL,1,1102.2,No
5938,Female,23,20,Month-to-Month,59.49,DSL,1,1154.05,No
5939,Male,69,40,One Year,144.29,Fiber optic,0,5826.09,No
5940,Male,26,47,Month-to-Month,34.69,DSL,5,1579.04,No
5941,Male,54,25,One Year,94.62,DSL,3,2316.62,No
5942,Female,37,62,One Year,67.22,DSL,3,4170.78,No
5943,Male,51,35,Month-to-Month,98.32,Fiber optic,3,3424.79,No
5944,Female,55,23,One Year,32.2,DSL,1,691.57,No
5945,Female,43,20,One Year,62.51,DSL,1,1296.19,No
5946,Female,35,17,Month-to-Month,43.06,Fiber optic,4,710.91,No
5947,Female,45,14,Month-to-Month,44.77,Fiber optic,2,562.03,No
5948,Female,68,5,Month-to-Month,92.1,Fiber optic,1,475.43,Yes
5949,Female,26,42,Month-to-Month,36.43,DSL,2,1570.78,No
5950,Male,49,30,Two Year,78.7,Fiber optic,1,2384.51,No
5951,Male,23,27,One Year,71.67,Fiber optic,2,1968.0,No
5952,Male,31,7,Month-to-Month,41.39,DSL,2,321.81,No
5953,Female,45,28,Month-to-Month,47.87,Fiber optic,1,1326.98,No
5954,Male,41,20,Month-to-Month,80.02,Fiber optic,2,1577.2,No
5955,Female,30,57,Month-to-Month,69.25,Fiber optic,1,3913.67,No
5956,Female,60,59,Month-to-Month,71.15,No,2,4197.51,No
5957,Female,29,49,Month-to-Month,63.02,Fiber optic,5,3006.19,No
5958,Male,68,30,Month-to-Month,61.08,DSL,1,1774.65,No
5959,Female,36,46,Two Year,69.35,Fiber optic,1,3256.53,No
5960,Female,38,33,One Year,113.18,DSL,3,3779.78,No
5961,Male,44,1,One Year,85.87,Fiber optic,4,93.62,Yes
5962,Male,36,66,Month-to-Month,66.07,DSL,2,4437.01,No
5963,Female,41,71,Two Year,37.54,DSL,1,2684.46,No
5964,Female,43,51,One Year,57.43,Fiber optic,3,2930.31,No
5965,Male,62,6,Two Year,42.39,Fiber optic,0,186.64,No
5966,Male,45,18,Month-to-Month,46.1,Fiber optic,3,815.93,No
5967,Male,63,14,Month-to-Month,13.89,Fiber optic,4,243.42,No
5968,Female,35,47,Month-to-Month,69.66,DSL,1,3302.04,No
5969,Male,61,13,Month-to-Month,132.03,Fiber optic,3,1814.26,No
5970,Male,53,2,One Year,75.89,Fiber optic,4,152.98,No
5971,Male,59,49,Two Year,91.82,Fiber optic,3,4371.21,No
5972,Female,46,53,Month-to-Month,98.79,Fiber optic,2,5255.11,No
5973,Male,34,5,Month-to-Month,61.4,DSL,2,184.56,No
5974,Male,21,48,One Year,63.41,Fiber optic,0,3019.74,No
5975,Male,61,22,Month-to-Month,28.1,Fiber optic,2,662.86,No
5976,Male,62,19,One Year,75.91,DSL,2,1526.48,No
5977,Male,46,59,One Year,71.68,Fiber optic,2,4177.38,No
5978,Female,21,44,Month-to-Month,44.31,DSL,3,1969.58,No
5979,Female,27,60,One Year,104.46,No,2,6346.38,No
5980,Female,42,55,Month-to-Month,46.7,Fiber optic,5,2573.31,No
5981,Male,48,1,Two Year,155.42,DSL,5,124.63,Yes
5982,Female,20,44,One Year,82.1,DSL,1,3704.75,No
5983,Female,64,39,Two Year,69.34,Fiber optic,3,2753.85,No
5984,Female,19,23,Month-to-Month,128.17,Fiber optic,1,2951.25,No
5985,Male,42,28,Month-to-Month,1.51,No,2,-34.16,No
5986,Male,66,66,Month-to-Month,61.41,DSL,3,4035.24,No
5987,Female,23,67,Month-to-Month,56.99,DSL,1,3781.82,No
5988,Female,43,65,Two Year,64.57,No,2,4111.16,No
5989,Male,25,53,Month-to-Month,76.78,DSL,0,4136.81,No
5990,Male,52,52,One Year,63.68,Fiber optic,2,3340.02,No
5991,Female,44,48,Month-to-Month,112.03,DSL,2,5341.95,No
5992,Male,42,31,Month-to-Month,83.06,Fiber optic,1,2545.61,No
5993,Female,35,60,Two Year,84.52,DSL,1,5048.28,No
5994,Male,18,41,Month-to-Month,83.87,Fiber optic,3,3388.75,No
5995,Female,65,0,One Year,31.35,Fiber optic,1,142.37,No
5996,Female,56,62,Month-to-Month,76.06,No,3,4679.92,No
5997,Male,20,34,Two Year,77.09,DSL,2,2604.95,No
5998,Female,21,50,Month-to-Month,36.27,DSL,2,1779.11,No
5999,Female,58,70,One Year,96.58,DSL,1,6670.98,No
6000,Female,54,44,Month-to-Month,8.88,Fiber optic,2,329.09,No
6001,Male,68,64,Month-to-Month,145.59,Fiber optic,0,9370.75,No
6002,Male,32,13,Two Year,68.87,Fiber optic,1,879.01,No
6003,Male,25,2,Two Year,44.34,DSL,0,109.41,No
6004,Female,55,23,Month-to-Month,88.53,Fiber optic,0,2059.03,No
6005,Male,67,64,Month-to-Month,88.78,DSL,1,5704.89,No
6006,Female,36,47,Month-to-Month,131.38,DSL,2,6140.17,No
6007,Female,64,9,Month-to-Month,123.47,Fiber optic,0,1195.7,Yes
6008,Male,43,12,One Year,30.11,DSL,3,407.38,No
6009,Male,56,13,Month-to-Month,61.9,Fiber optic,2,828.51,No
6010,Female,27,9,Month-to-Month,42.71,Fiber optic,3,396.94,No
6011,Female,55,39,One Year,92.26,No,0,3529.27,No
6012,Male,31,22,Month-to-Month,112.45,Fiber optic,2,2515.37,No
6013,Male,66,54,One Year,30.5,DSL,1,1640.4,No
6014,Male,58,62,Two Year,68.1,Fiber optic,3,4181.69,No
6015,Female,36,70,Month-to-Month,51.04,DSL,1,3521.74,No
6016,Female,47,41,One Year,95.33,DSL,2,3957.65,No
6017,Female,22,65,Month-to-Month,82.28,Fiber optic,3,5278.37,No
6018,Female,48,46,Month-to-Month,105.27,Fiber optic,4,4822.45,No
6019,Female,24,51,Month-to-Month,57.37,DSL,1,2933.87,No
6020,Male,36,17,Month-to-Month,66.5,DSL,0,1123.1,No
6021,Male,48,17,Month-to-Month,81.82,Fiber optic,2,1411.76,No
6022,Female,69,23,Month-to-Month,61.87,DSL,2,1481.74,No
6023,Female,56,22,Two Year,78.97,Fiber optic,1,1768.27,No
6024,Male,41,11,One Year,108.1,DSL,0,1192.33,Yes
6025,Male,51,22,Two Year,134.01,DSL,5,2925.9,No
6026,Male,40,20,Month-to-Month,55.35,Fiber optic,3,1035.33,No
6027,Male,65,63,Month-to-Month,134.43,Fiber optic,0,8465.88,No
6028,Female,62,71,Month-to-Month,54.93,Fiber optic,5,3881.29,No
6029,Male,57,33,Month-to-Month,96.07,Fiber optic,3,3196.72,No
6030,Female,23,1,Month-to-Month,55.17,DSL,1,48.37,No
6031,Male,55,68,One Year,39.11,Fiber optic,1,2711.46,No
6032,Male,58,30,Month-to-Month,106.68,DSL,2,3178.39,No
6033,Male,53,67,Month-to-Month,68.53,Fiber optic,4,4563.53,No
6034,Female,44,69,Month-to-Month,108.52,Fiber optic,1,7509.02,No
6035,Female,28,18,Month-to-Month,92.56,DSL,0,1671.46,No
6036,Male,22,71,Month-to-Month,82.33,DSL,0,5864.42,No
6037,Female,34,12,Month-to-Month,86.53,Fiber optic,3,1031.77,No
6038,Female,69,64,One Year,102.66,DSL,1,6571.54,No
6039,Male,24,5,Month-to-Month,97.79,No,4,474.13,Yes
6040,Male,44,70,One Year,57.86,DSL,1,4056.84,No
6041,Female,64,26,Month-to-Month,82.69,DSL,3,2211.75,No
6042,Female,32,51,Month-to-Month,115.02,DSL,2,5840.56,No
6043,Female,63,47,One Year,71.36,DSL,1,3323.62,No
6044,Male,30,67,Month-to-Month,55.18,Fiber optic,0,3713.04,No
6045,Male,28,43,Month-to-Month,51.36,Fiber optic,1,2199.21,No
6046,Female,62,16,Two Year,95.47,Fiber optic,0,1598.15,No
6047,Male,43,37,Month-to-Month,62.79,DSL,3,2358.22,No
6048,Male,39,9,Month-to-Month,80.87,No,1,770.6,Yes
6049,Female,45,53,One Year,61.36,DSL,1,3299.34,No
6050,Female,41,5,One Year,105.22,No,1,493.28,Yes
6051,Male,46,5,Month-to-Month,74.51,DSL,0,378.18,No
6052,Male,26,51,Month-to-Month,112.85,Fiber optic,2,5789.22,No
6053,Female,59,14,Two Year,111.75,Fiber optic,2,1564.73,No
6054,Male,21,67,Month-to-Month,67.36,DSL,2,4468.27,No
6055,Male,66,56,Month-to-Month,110.0,DSL,0,6206.42,No
6056,Female,63,55,Month-to-Month,59.87,Fiber optic,4,3284.12,No
6057,Female,35,6,Two Year,77.98,DSL,4,482.99,No
6058,Male,60,50,Month-to-Month,46.61,Fiber optic,2,2359.61,No
6059,Male,33,57,One Year,87.81,Fiber optic,2,5080.8,No
6060,Male,50,63,Month-to-Month,79.04,Fiber optic,3,4989.73,No
6061,Female,46,25,Month-to-Month,85.43,No,2,2034.95,No
6062,Male,56,57,One Year,29.2,DSL,1,1673.51,No
6063,Male,27,30,Two Year,10.32,DSL,0,323.67,No
6064,Female,26,65,Month-to-Month,36.02,DSL,4,2257.89,No
6065,Female,48,12,Month-to-Month,84.97,Fiber optic,1,1093.26,No
6066,Male,45,17,Two Year,90.2,No,2,1401.01,No
6067,Female,20,12,One Year,103.88,No,2,1275.54,No
6068,Female,31,23,Month-to-Month,57.86,No,2,1254.23,No
6069,Male,42,56,Month-to-Month,76.26,Fiber optic,2,4324.0,No
6070,Female,32,28,One Year,48.97,No,2,1399.39,No
6071,Female,19,55,One Year,111.02,DSL,3,6179.84,No
6072,Male,41,53,Two Year,48.72,No,2,2608.07,No
6073,Female,31,4,Month-to-Month,105.36,Fiber optic,1,439.15,Yes
6074,Male,65,34,Month-to-Month,62.46,DSL,4,2107.26,No
6075,Male,24,18,One Year,117.26,DSL,4,2023.92,No
6076,Female,53,54,Month-to-Month,75.49,DSL,1,4185.48,No
6077,Female,67,68,Month-to-Month,74.83,Fiber optic,1,5064.24,No
6078,Female,41,43,Month-to-Month,47.38,Fiber optic,3,2054.22,No
6079,Male,44,37,Month-to-Month,135.01,DSL,5,4954.21,No
6080,Female,54,61,Month-to-Month,99.72,Fiber optic,3,6029.27,No
6081,Male,55,21,One Year,85.36,DSL,2,1795.54,No
6082,Female,47,39,One Year,77.19,Fiber optic,2,3031.22,No
6083,Female,44,25,Month-to-Month,50.18,Fiber optic,4,1342.37,No
6084,Female,56,4,Month-to-Month,90.2,No,1,411.1,Yes
6085,Male,32,53,Month-to-Month,68.0,DSL,1,3618.06,No
6086,Female,43,48,One Year,71.73,No,2,3440.04,No
6087,Female,18,2,Month-to-Month,96.73,DSL,4,210.69,Yes
6088,Male,21,37,One Year,78.53,Fiber optic,0,2892.54,No
6089,Male,46,13,Month-to-Month,70.54,Fiber optic,2,929.97,No
6090,Female,18,46,Month-to-Month,113.07,Fiber optic,2,5161.43,No
6091,Female,60,13,One Year,45.43,No,3,562.89,No
6092,Female,67,37,Month-to-Month,20.35,Fiber optic,3,750.38,No
6093,Male,63,63,Month-to-Month,46.12,No,2,2921.74,No
6094,Male,39,43,Month-to-Month,74.56,DSL,0,3200.15,No
6095,Male,28,69,Month-to-Month,90.84,DSL,3,6277.62,No
6096,Male,27,64,Month-to-Month,47.68,Fiber optic,4,3005.9,No
6097,Female,34,24,Month-to-Month,180.62,DSL,4,4274.83,No
6098,Male,53,15,One Year,75.46,No,4,1129.4,No
6099,Male,64,14,One Year,74.55,Fiber optic,0,959.37,No
6100,Male,43,2,One Year,31.31,Fiber optic,2,105.62,No
6101,Female,65,66,Month-to-Month,26.72,Fiber optic,1,1694.78,No
6102,Female,38,36,One Year,16.51,Fiber optic,3,574.83,No
6103,Male,30,54,Month-to-Month,111.14,DSL,5,6026.71,No
6104,Male,26,37,Month-to-Month,106.37,Fiber optic,0,3981.49,No
6105,Female,28,62,Month-to-Month,69.96,Fiber optic,1,4369.62,No
6106,Female,28,0,Two Year,33.55,No,2,24.26,No
6107,Female,23,70,Month-to-Month,61.67,DSL,3,4445.52,No
6108,Female,18,18,Two Year,112.64,Fiber optic,1,1974.85,No
6109,Female,23,51,Month-to-Month,54.88,DSL,3,2814.56,No
6110,Female,30,29,Month-to-Month,42.94,DSL,2,1276.91,No
6111,Female,39,54,Month-to-Month,58.57,Fiber optic,3,3180.61,No
6112,Female,48,13,One Year,61.21,DSL,2,772.51,No
6113,Male,39,12,Month-to-Month,92.14,Fiber optic,2,1132.93,No
6114,Male,54,26,Two Year,3.78,Fiber optic,5,122.03,No
6115,Male,64,8,One Year,75.08,DSL,1,662.86,No
6116,Male,44,40,One Year,49.1,Fiber optic,2,1987.67,No
6117,Male,67,47,Month-to-Month,53.93,DSL,1,2439.71,No
6118,Male,69,11,Two Year,92.63,Fiber optic,3,1058.39,Yes
6119,Female,31,9,One Year,30.95,DSL,1,258.48,No
6120,Female,64,5,Month-to-Month,75.4,DSL,3,367.49,No
6121,Male,22,33,One Year,84.44,Fiber optic,4,2729.35,No
6122,Male,53,51,Month-to-Month,87.39,No,5,4463.71,No
6123,Female,49,40,Month-to-Month,91.21,Fiber optic,3,3747.1,No
6124,Female,51,5,Month-to-Month,87.16,DSL,2,489.15,Yes
6125,Female,24,1,Month-to-Month,91.58,DSL,1,32.34,Yes
6126,Male,59,14,Month-to-Month,43.58,Fiber optic,1,600.14,No
6127,Female,65,16,Month-to-Month,110.97,Fiber optic,2,1825.95,No
6128,Male,27,15,One Year,34.46,DSL,2,507.94,No
6129,Male,67,27,Two Year,81.11,Fiber optic,3,2087.61,No
6130,Female,34,71,Two Year,49.57,DSL,1,3492.17,No
6131,Female,47,9,Month-to-Month,18.47,DSL,1,235.25,No
6132,Male,38,9,One Year,52.9,Fiber optic,2,551.45,No
6133,Female,30,9,Month-to-Month,66.45,DSL,0,589.22,No
6134,Female,18,27,One Year,111.61,DSL,1,2999.75,No
6135,Male,18,23,Month-to-Month,124.59,DSL,2,2750.85,No
6136,Female,64,18,Month-to-Month,66.11,Fiber optic,2,1185.18,No
6137,Male,50,67,One Year,28.33,DSL,4,1869.56,No
6138,Male,55,55,Month-to-Month,30.82,Fiber optic,1,1600.42,No
6139,Female,42,66,Month-to-Month,93.16,No,4,6100.89,No
6140,Male,43,41,One Year,91.24,DSL,1,3675.31,No
6141,Male,30,11,Month-to-Month,51.78,Fiber optic,2,572.48,No
6142,Female,45,17,Month-to-Month,34.77,Fiber optic,3,668.63,No
6143,Female,50,22,Month-to-Month,99.77,DSL,4,2187.31,No
6144,Female,54,5,Month-to-Month,33.16,DSL,0,178.87,No
6145,Male,58,52,Month-to-Month,56.67,DSL,4,3069.97,No
6146,Male,47,41,One Year,84.2,Fiber optic,3,3356.95,No
6147,Female,66,65,Month-to-Month,9.97,Fiber optic,5,657.64,No
6148,Male,65,29,One Year,98.6,DSL,2,2916.62,No
6149,Female,25,8,Month-to-Month,141.41,Fiber optic,3,1146.92,Yes
6150,Female,66,41,Month-to-Month,73.42,Fiber optic,2,2928.89,No
6151,Male,64,33,One Year,68.96,DSL,2,2372.11,No
6152,Female,18,39,One Year,71.33,Fiber optic,1,2823.82,No
6153,Male,29,16,One Year,76.75,DSL,2,1241.43,No
6154,Male,22,28,Two Year,48.1,Fiber optic,0,1277.71,No
6155,Female,41,49,Month-to-Month,36.27,DSL,1,1891.79,No
6156,Male,23,48,Month-to-Month,59.41,Fiber optic,2,2881.02,No
6157,Female,42,60,Two Year,74.61,DSL,0,4498.89,No
6158,Male,18,45,Month-to-Month,40.05,Fiber optic,3,1831.53,No
6159,Male,42,45,Month-to-Month,29.6,DSL,0,1379.9,No
6160,Male,18,16,Month-to-Month,56.79,Fiber optic,2,914.35,No
6161,Female,49,65,One Year,30.0,DSL,4,1944.1,No
6162,Male,59,4,Month-to-Month,90.15,DSL,2,248.49,Yes
6163,Female,59,53,Month-to-Month,33.25,DSL,0,1723.0,No
6164,Male,20,15,Month-to-Month,34.96,DSL,0,623.43,No
6165,Male,66,6,One Year,112.41,Fiber optic,2,632.94,Yes
6166,Female,36,7,Month-to-Month,63.35,No,2,428.6,No
6167,Female,60,71,Month-to-Month,75.52,Fiber optic,1,5304.28,No
6168,Female,46,37,One Year,66.13,Fiber optic,0,2472.29,No
6169,Female,67,53,Two Year,51.18,DSL,5,2699.74,No
6170,Female,19,14,One Year,102.86,DSL,3,1425.47,No
6171,Male,26,49,One Year,52.84,Fiber optic,0,2549.13,No
6172,Male,34,55,Month-to-Month,45.15,No,2,2504.11,No
6173,Female,63,8,Month-to-Month,89.7,Fiber optic,2,791.19,Yes
6174,Male,53,7,Month-to-Month,12.08,DSL,0,-0.06,No
6175,Male,34,18,One Year,61.44,DSL,2,1090.75,No
6176,Male,66,50,Month-to-Month,54.43,DSL,4,2713.39,No
6177,Female,29,71,One Year,60.88,DSL,6,4284.3,Yes
6178,Male,37,56,Two Year,55.35,Fiber optic,2,3157.43,No
6179,Male,67,67,Month-to-Month,81.25,DSL,1,5502.21,No
6180,Male,20,30,Month-to-Month,102.99,Fiber optic,3,3101.18,No
6181,Female,60,2,Month-to-Month,83.78,No,3,133.62,Yes
6182,Male,67,42,Month-to-Month,59.89,Fiber optic,2,2572.77,No
6183,Male,21,28,Month-to-Month,88.94,No,0,2475.57,No
6184,Female,34,9,Two Year,92.46,DSL,3,881.07,Yes
6185,Female,67,11,Month-to-Month,80.83,No,1,1011.28,Yes
6186,Male,54,45,Month-to-Month,101.46,DSL,0,4565.73,No
6187,Male,63,29,Month-to-Month,0.42,Fiber optic,1,20.09,No
6188,Female,59,31,Two Year,70.8,DSL,2,2159.89,No
6189,Female,32,46,One Year,79.24,Fiber optic,3,3695.98,No
6190,Female,50,62,Two Year,25.56,DSL,4,1595.28,No
6191,Female,33,25,Two Year,76.62,DSL,2,1852.62,No
6192,Female,28,2,Month-to-Month,97.45,No,1,159.21,Yes
6193,Female,37,22,Month-to-Month,63.28,Fiber optic,5,1490.08,No
6194,Female,55,49,Month-to-Month,89.7,Fiber optic,1,4383.02,No
6195,Male,41,35,Month-to-Month,100.68,Fiber optic,3,3469.0,No
6196,Female,33,12,One Year,110.27,Fiber optic,2,1332.62,No
6197,Female,47,28,Month-to-Month,104.86,DSL,2,2909.52,No
6198,Male,51,37,Month-to-Month,110.97,Fiber optic,4,4096.63,No
6199,Female,18,4,One Year,55.01,Fiber optic,1,247.1,No
6200,Female,41,19,One Year,58.3,Fiber optic,1,1124.61,No
6201,Male,41,13,One Year,4.2,No,2,56.32,No
6202,Female,26,7,Month-to-Month,38.04,Fiber optic,1,235.63,No
6203,Male,39,47,One Year,106.55,Fiber optic,1,4918.81,No
6204,Male,29,12,Month-to-Month,51.85,No,4,718.24,No
6205,Male,34,23,Month-to-Month,81.93,No,0,1977.43,No
6206,Male,42,64,One Year,77.22,No,4,4943.29,No
6207,Female,45,33,Two Year,107.22,Fiber optic,1,3579.99,No
6208,Male,32,50,Month-to-Month,9.39,DSL,1,467.88,No
6209,Male,47,2,Month-to-Month,80.58,DSL,1,122.54,Yes
6210,Female,68,57,Month-to-Month,80.09,DSL,1,4568.82,No
6211,Male,44,71,Month-to-Month,44.27,Fiber optic,2,3150.21,No
6212,Male,39,54,Two Year,98.81,DSL,3,5410.21,No
6213,Male,27,41,Month-to-Month,28.03,Fiber optic,3,1153.98,No
6214,Male,48,20,One Year,101.94,No,1,2124.03,No
6215,Female,44,9,One Year,5.33,No,4,39.93,No
6216,Male,29,56,Month-to-Month,42.85,DSL,4,2371.25,No
6217,Female,63,24,Month-to-Month,65.8,DSL,2,1653.67,No
6218,Female,48,55,Month-to-Month,76.53,Fiber optic,3,4278.89,No
6219,Male,49,37,Month-to-Month,13.96,Fiber optic,2,520.37,No
6220,Male,49,60,Month-to-Month,101.29,Fiber optic,5,6094.52,No
6221,Male,58,46,Month-to-Month,92.61,Fiber optic,1,4274.32,No
6222,Male,62,53,One Year,127.1,Fiber optic,1,6746.87,No
6223,Female,52,45,Month-to-Month,91.06,DSL,3,4079.12,No
6224,Female,63,67,One Year,47.91,Fiber optic,2,3329.77,No
6225,Female,38,3,Month-to-Month,37.86,Fiber optic,1,93.58,No
6226,Male,27,65,One Year,57.38,DSL,0,3757.5,No
6227,Female,33,42,Two Year,135.42,Fiber optic,2,5697.16,No
6228,Male,24,61,Month-to-Month,71.43,No,2,4231.34,No
6229,Male,21,3,Two Year,72.71,DSL,5,224.02,No
6230,Male,44,64,One Year,111.38,No,4,7114.25,No
6231,Male,69,61,One Year,35.06,Fiber optic,3,2110.83,No
6232,Male,42,1,One Year,86.17,Fiber optic,3,34.23,Yes
6233,Female,48,8,Month-to-Month,85.49,DSL,5,774.06,Yes
6234,Female,28,56,Month-to-Month,98.72,DSL,1,5472.67,No
6235,Male,65,44,Month-to-Month,95.57,DSL,3,4195.51,No
6236,Female,37,17,Month-to-Month,68.24,DSL,1,1133.95,No
6237,Male,53,47,Two Year,28.51,DSL,4,1287.1,No
6238,Male,34,41,One Year,53.05,Fiber optic,5,2213.43,No
6239,Male,62,40,Month-to-Month,95.26,Fiber optic,2,3832.64,No
6240,Female,28,57,One Year,125.63,No,2,7136.01,No
6241,Male,47,41,One Year,33.31,Fiber optic,3,1319.69,No
6242,Male,52,34,Month-to-Month,31.34,DSL,2,1091.76,No
6243,Female,58,37,Month-to-Month,22.78,Fiber optic,3,864.66,No
6244,Female,55,66,Month-to-Month,46.99,No,1,3094.08,No
6245,Female,39,40,Two Year,98.43,Fiber optic,1,4009.04,No
6246,Male,60,49,One Year,109.49,DSL,1,5443.54,No
6247,Male,65,71,Month-to-Month,7.64,No,3,517.02,No
6248,Female,68,44,Month-to-Month,33.84,DSL,0,1593.38,No
6249,Male,44,70,One Year,28.23,Fiber optic,4,1962.34,No
6250,Female,54,18,Two Year,43.97,Fiber optic,2,778.34,No
6251,Female,63,16,One Year,63.33,DSL,2,1048.93,No
6252,Male,66,64,One Year,58.08,DSL,3,3734.51,No
6253,Male,52,55,Month-to-Month,85.41,No,0,4699.18,No
6254,Female,21,40,Month-to-Month,12.2,No,3,392.24,No
6255,Female,33,41,Month-to-Month,54.38,Fiber optic,2,2149.78,No
